temp,ts
80.04,1341622149720
80.04,1341622155504
80.04,1341622161287
80.04,1341622167070
80.04,1341622172854
80.04,1341622178637
80.04,1341622184420
80.04,1341622190204
80.15,1341622195983
80.04,1341622201766
80.04,1341622207549
80.15,1341622213333
80.15,1341622219116
80.15,1341622224899
80.15,1341622230683
80.26,1341622236466
80.26,1341622242249
80.26,1341622248029
80.26,1341622253812
80.26,1341622259595
80.26,1341622265379
80.26,1341622271162
80.26,1341622276945
80.26,1341622282728
80.26,1341622288512
80.26,1341622294291
80.26,1341622300074
80.26,1341622305858
80.26,1341622311641
80.26,1341622317424
80.15,1341622323208
80.26,1341622328991
80.15,1341622334774
80.15,1341622340553
80.26,1341622346337
80.15,1341622352120
80.15,1341622357903
80.15,1341622363687
80.15,1341622369470
80.15,1341622375253
80.15,1341622381037
80.15,1341622386820
80.15,1341622392599
80.15,1341622398383
80.15,1341622404166
80.15,1341622409949
80.15,1341622415732
80.15,1341622421516
80.15,1341622427299
80.15,1341622433082
80.15,1341622438862
80.04,1341622444645
80.04,1341622450428
80.15,1341622456212
80.04,1341622461995
80.15,1341622467778
80.04,1341622473562
80.04,1341622479345
80.04,1341622485128
80.04,1341622490907
80.04,1341622496691
80.04,1341622502474
80.04,1341622508257
80.04,1341622514041
80.04,1341622519824
80.04,1341622525608
80.04,1341622531391
80.04,1341622537170
80.04,1341622542953
80.04,1341622548737
80.04,1341622554520
80.04,1341622560303
80.04,1341622566087
80.04,1341622571870
80.04,1341622577653
80.04,1341622583437
80.04,1341622589216
80.04,1341622594999
80.04,1341622600782
80.04,1341622606566
80.04,1341622612349
80.04,1341622618132
80.04,1341622623916
80.04,1341622629699
80.04,1341622635478
80.04,1341622641262
80.04,1341622647045
80.04,1341622652828
80.04,1341622658611
80.04,1341622664395
80.04,1341622670178
80.04,1341622675961
80.04,1341622681745
80.04,1341622687524
80.04,1341622693307
80.04,1341622699091
80.04,1341622704874
80.04,1341622710657
80.04,1341622716441
80.04,1341622722224
80.04,1341622728007
80.04,1341622733786
80.04,1341622739570
80.04,1341622745353
80.04,1341622751136
80.04,1341622756920
80.04,1341622762703
80.04,1341622768486
80.04,1341622774270
80.04,1341622780053
80.04,1341622785832
80.04,1341622791616
80.04,1341622797399
80.04,1341622803182
80.04,1341622808966
80.04,1341622814749
80.04,1341622820532
80.04,1341622826315
80.04,1341622832095
80.04,1341622837878
80.04,1341622843661
80.04,1341622849445
80.04,1341622855228
80.04,1341622861011
80.04,1341622866795
80.04,1341622872578
80.04,1341622878361
80.04,1341622884141
80.04,1341622889924
80.04,1341622895707
80.04,1341622901490
80.04,1341622907274
80.04,1341622913057
80.04,1341622918840
80.04,1341622924624
80.04,1341622930403
80.04,1341622936186
80.04,1341622941969
80.04,1341622947753
80.04,1341622953536
80.04,1341622959319
80.04,1341622965103
80.04,1341622970886
80.04,1341622976670
80.04,1341622982449
80.04,1341622988232
80.04,1341622994015
80.04,1341622999799
80.04,1341623005582
80.04,1341623011365
80.04,1341623017149
80.04,1341623022932
80.04,1341623028711
80.04,1341623034494
80.04,1341623040278
80.04,1341623046061
80.04,1341623051844
80.04,1341623057628
80.04,1341623063411
80.04,1341623069194
80.04,1341623074978
80.04,1341623080757
80.04,1341623086540
80.04,1341623092324
80.04,1341623098107
80.04,1341623103890
80.04,1341623109674
80.04,1341623115457
80.04,1341623121240
80.04,1341623127024
80.04,1341623132803
80.04,1341623138586
80.04,1341623144369
80.04,1341623150153
80.04,1341623155936
80.04,1341623161719
80.04,1341623167503
80.04,1341623173286
80.04,1341623179065
80.04,1341623184848
80.04,1341623190632
80.04,1341623196415
80.04,1341623202198
80.04,1341623207982
80.04,1341623213765
80.04,1341623219548
80.04,1341623225332
80.04,1341623231111
80.04,1341623236894
80.04,1341623242678
80.04,1341623248461
80.04,1341623254244
80.04,1341623260028
80.04,1341623265811
80.04,1341623271594
80.04,1341623277378
80.04,1341623283157
80.04,1341623288940
80.04,1341623294723
80.04,1341623300507
80.04,1341623306290
80.04,1341623312073
80.04,1341623317857
80.04,1341623323640
80.04,1341623329419
80.04,1341623335202
80.04,1341623340986
80.04,1341623346769
80.04,1341623352552
80.04,1341623358336
80.04,1341623364119
79.93,1341623369902
80.04,1341623375686
80.04,1341623381465
80.04,1341623387248
80.04,1341623393032
80.04,1341623398815
80.04,1341623404598
80.04,1341623410381
80.04,1341623416165
80.04,1341623421948
80.04,1341623427731
80.04,1341623433511
80.04,1341623439294
80.04,1341623445077
80.04,1341623450861
80.04,1341623456644
80.04,1341623462427
80.04,1341623468211
80.04,1341623473994
80.04,1341623479773
80.04,1341623485557
80.04,1341623491340
80.04,1341623497123
80.04,1341623502906
80.04,1341623508690
80.04,1341623514473
80.04,1341623520256
80.04,1341623526040
80.04,1341623531819
79.93,1341623537602
79.93,1341623543386
79.93,1341623549169
80.04,1341623554952
80.04,1341623560735
80.04,1341623566519
80.04,1341623572302
80.04,1341623578086
79.93,1341623583865
79.93,1341623589648
80.04,1341623595431
80.04,1341623601215
79.93,1341623606998
80.04,1341623612781
80.04,1341623618565
80.04,1341623624348
80.04,1341623630131
79.93,1341623635911
80.04,1341623641694
80.04,1341623647477
80.04,1341623653260
80.04,1341623659044
80.04,1341623664827
80.04,1341623670610
80.04,1341623676394
80.04,1341623682177
80.04,1341623687956
80.04,1341623693740
79.93,1341623699523
80.04,1341623705306
79.93,1341623711090
80.04,1341623716873
80.04,1341623722656
80.04,1341623728440
80.04,1341623734223
80.04,1341623740002
80.04,1341623745785
80.04,1341623751569
80.04,1341623757352
80.04,1341623763135
80.04,1341623768919
80.04,1341623774702
80.04,1341623780485
80.04,1341623786269
80.04,1341623792048
80.04,1341623797831
80.04,1341623803615
80.04,1341623809398
80.04,1341623815181
80.04,1341623820964
80.04,1341623826748
80.04,1341623832531
80.04,1341623838315
80.04,1341623844094
80.04,1341623849877
80.04,1341623855660
80.04,1341623861444
80.04,1341623867227
80.04,1341623873010
80.04,1341623878794
80.04,1341623884577
80.04,1341623890356
80.04,1341623896140
80.04,1341623901923
80.04,1341623907706
80.04,1341623913489
80.04,1341623919273
80.04,1341623925056
80.04,1341623930839
80.04,1341623936623
80.04,1341623942402
80.04,1341623948186
80.04,1341623953969
80.04,1341623959752
80.04,1341623965535
80.04,1341623971319
80.04,1341623977102
80.04,1341623982885
80.04,1341623988668
80.04,1341623994448
80.04,1341624000231
80.04,1341624006014
80.04,1341624011798
80.04,1341624017581
80.04,1341624023364
80.04,1341624029148
80.04,1341624034931
80.04,1341624040714
80.04,1341624046493
80.04,1341624052277
80.04,1341624058060
80.04,1341624063843
80.04,1341624069627
80.04,1341624075410
80.04,1341624081193
80.04,1341624086977
80.04,1341624092760
80.04,1341624098539
80.04,1341624104323
80.04,1341624110106
80.04,1341624115889
80.04,1341624121673
80.04,1341624127456
80.04,1341624133239
80.04,1341624139022
80.04,1341624144806
80.04,1341624150585
80.04,1341624156369
80.04,1341624162152
80.04,1341624167935
80.04,1341624173719
80.04,1341624179502
80.04,1341624185285
80.04,1341624191068
80.04,1341624196852
80.04,1341624202631
80.15,1341624208414
80.04,1341624214198
80.04,1341624219981
80.04,1341624225764
80.04,1341624231547
80.04,1341624237331
80.04,1341624243114
80.04,1341624248893
80.04,1341624254677
80.04,1341624260460
80.04,1341624266243
80.04,1341624272027
80.04,1341624277810
80.04,1341624283593
80.04,1341624289377
80.04,1341624295160
80.04,1341624300939
80.04,1341624306722
80.04,1341624312506
80.04,1341624318289
80.04,1341624324072
80.04,1341624329856
80.04,1341624335639
80.04,1341624341422
80.04,1341624347206
79.93,1341624352985
79.93,1341624358768
80.04,1341624364551
80.04,1341624370335
80.04,1341624376118
80.04,1341624381902
80.04,1341624387685
80.04,1341624393468
80.04,1341624399251
80.04,1341624405031
80.04,1341624410814
80.04,1341624416597
80.04,1341624422381
80.04,1341624428164
80.04,1341624433947
80.04,1341624439731
80.04,1341624445514
80.04,1341624451297
80.04,1341624457076
80.04,1341624462860
80.04,1341624468643
80.04,1341624474426
80.04,1341624480210
80.04,1341624485993
80.04,1341624491776
80.04,1341624497560
80.04,1341624503343
80.04,1341624509122
80.04,1341624514906
80.04,1341624520689
80.04,1341624526472
80.04,1341624532256
80.04,1341624538039
80.04,1341624543822
80.04,1341624549606
80.04,1341624555389
80.04,1341624561168
80.04,1341624566951
80.04,1341624572735
80.04,1341624578518
80.04,1341624584301
80.04,1341624590085
80.04,1341624595868
80.15,1341624601651
80.04,1341624607435
80.04,1341624613214
80.15,1341624618997
80.04,1341624624781
80.04,1341624630564
80.15,1341624636347
80.04,1341624642130
80.04,1341624647914
80.04,1341624653697
80.04,1341624659480
80.04,1341624665260
80.04,1341624671043
80.04,1341624676826
80.04,1341624682609
80.04,1341624688393
80.04,1341624694176
80.04,1341624699960
80.15,1341624705743
80.04,1341624711526
80.04,1341624717305
80.15,1341624723089
80.15,1341624728872
80.04,1341624734655
80.04,1341624740439
80.04,1341624746222
80.04,1341624752005
80.15,1341624757789
80.04,1341624763572
80.04,1341624769351
80.04,1341624775134
80.04,1341624780918
80.15,1341624786701
80.15,1341624792484
80.15,1341624798268
80.15,1341624804051
80.15,1341624809834
80.15,1341624815618
80.15,1341624821397
80.15,1341624827180
80.15,1341624832964
80.15,1341624838747
80.15,1341624844530
80.15,1341624850314
80.15,1341624856097
80.15,1341624861880
80.15,1341624867663
80.15,1341624873443
80.15,1341624879226
80.15,1341624885009
80.15,1341624890793
80.15,1341624896576
80.15,1341624902359
80.15,1341624908143
80.15,1341624913926
80.15,1341624919709
80.15,1341624925489
80.15,1341624931272
80.15,1341624937055
80.15,1341624942839
80.15,1341624948622
80.15,1341624954405
80.15,1341624960189
80.15,1341624965972
80.15,1341624971755
80.15,1341624977534
80.15,1341624983318
80.15,1341624989101
80.15,1341624994884
80.15,1341625000668
80.15,1341625006451
80.15,1341625012234
80.15,1341625018018
80.15,1341625023797
80.15,1341625029580
80.15,1341625035363
80.15,1341625041147
80.15,1341625046930
80.15,1341625052713
80.15,1341625058497
80.15,1341625064280
80.15,1341625070063
80.15,1341625075843
80.15,1341625081626
80.15,1341625087409
80.15,1341625093193
80.15,1341625098976
80.15,1341625104759
80.26,1341625110543
80.15,1341625116326
80.15,1341625122109
80.15,1341625127888
80.15,1341625133672
80.15,1341625139455
80.15,1341625145238
80.15,1341625151022
80.15,1341625156805
80.15,1341625162588
80.15,1341625168372
80.15,1341625174155
80.15,1341625179934
80.15,1341625185717
80.15,1341625191501
80.15,1341625197284
80.15,1341625203067
80.26,1341625208851
80.15,1341625214634
80.15,1341625220417
80.15,1341625226201
80.26,1341625231980
80.15,1341625237763
80.15,1341625243546
80.26,1341625249330
80.15,1341625255113
80.26,1341625260897
80.15,1341625266680
80.26,1341625272463
80.15,1341625278247
80.26,1341625284026
80.15,1341625289809
80.26,1341625295592
80.15,1341625301376
80.15,1341625307159
80.15,1341625312942
80.15,1341625318726
80.15,1341625324509
80.15,1341625330292
80.15,1341625336071
80.15,1341625341855
80.15,1341625347638
80.15,1341625353422
80.15,1341625359205
80.15,1341625364988
80.15,1341625370771
80.15,1341625376555
80.15,1341625382338
80.26,1341625388117
80.26,1341625393900
80.26,1341625399684
80.15,1341625405467
80.26,1341625411250
80.26,1341625417034
80.26,1341625422817
80.15,1341625428601
80.26,1341625434384
80.26,1341625440163
80.26,1341625445946
80.26,1341625451730
80.15,1341625457513
80.15,1341625463296
80.26,1341625469080
80.15,1341625474863
80.26,1341625480646
80.26,1341625486430
80.26,1341625492209
80.26,1341625497992
80.26,1341625503776
80.26,1341625509559
80.26,1341625515342
80.26,1341625521125
80.26,1341625526909
80.26,1341625532692
80.26,1341625538475
80.26,1341625544255
80.26,1341625550038
80.26,1341625555821
80.26,1341625561605
80.26,1341625567388
80.26,1341625573171
80.26,1341625578955
80.26,1341625584738
80.26,1341625590521
80.26,1341625596300
80.26,1341625602084
80.26,1341625607867
80.26,1341625613650
80.26,1341625619434
80.26,1341625625217
80.26,1341625631000
80.26,1341625636784
80.26,1341625642567
80.26,1341625648346
80.26,1341625654130
80.26,1341625659913
80.26,1341625665696
80.26,1341625671479
80.26,1341625677263
80.26,1341625683046
80.26,1341625688829
80.26,1341625694613
80.26,1341625700392
80.26,1341625706175
80.26,1341625711959
80.26,1341625717742
80.26,1341625723525
80.26,1341625729309
80.26,1341625735092
80.26,1341625740875
80.26,1341625746658
80.26,1341625752438
80.26,1341625758221
80.26,1341625764004
80.26,1341625769788
80.26,1341625775571
80.26,1341625781354
80.26,1341625787138
80.26,1341625792921
80.26,1341625798704
80.37,1341625804484
80.37,1341625810267
80.37,1341625816050
80.37,1341625821834
80.37,1341625827617
80.37,1341625833400
80.37,1341625839183
80.49,1341625844967
80.49,1341625850750
80.49,1341625856529
80.49,1341625862313
80.49,1341625868096
80.49,1341625873879
80.49,1341625879663
80.49,1341625885446
80.49,1341625891229
80.49,1341625897013
80.49,1341625902796
80.49,1341625908575
80.49,1341625914358
80.49,1341625920142
80.49,1341625925925
80.49,1341625931708
80.49,1341625937492
80.49,1341625943275
80.49,1341625949058
80.49,1341625954842
80.49,1341625960621
80.49,1341625966404
80.49,1341625972188
80.49,1341625977971
80.49,1341625983754
80.49,1341625989538
80.49,1341625995321
80.60,1341626001104
80.49,1341626006888
80.49,1341626012667
80.49,1341626018450
80.60,1341626024233
80.60,1341626030017
80.60,1341626035800
80.60,1341626041583
80.60,1341626047367
80.60,1341626053150
80.60,1341626058933
80.60,1341626064712
80.60,1341626070496
80.60,1341626076279
80.60,1341626082062
80.60,1341626087846
80.49,1341626093629
80.60,1341626099412
80.60,1341626105196
80.49,1341626110979
80.49,1341626116758
80.49,1341626122541
80.49,1341626128325
80.49,1341626134108
80.49,1341626139892
80.49,1341626145675
80.49,1341626151458
80.49,1341626157241
80.49,1341626163021
80.49,1341626168804
80.49,1341626174587
80.49,1341626180371
80.49,1341626186154
80.49,1341626191937
80.49,1341626197721
80.49,1341626203504
80.49,1341626209287
80.49,1341626215071
80.49,1341626220850
80.49,1341626226633
80.49,1341626232416
80.49,1341626238200
80.49,1341626243983
80.49,1341626249766
80.49,1341626255550
80.49,1341626261333
80.49,1341626267116
80.49,1341626272896
80.49,1341626278679
80.37,1341626284462
80.49,1341626290245
80.49,1341626296029
80.37,1341626301812
80.37,1341626307595
80.37,1341626313379
80.37,1341626319162
80.49,1341626324941
80.37,1341626330725
80.37,1341626336508
80.37,1341626342291
80.37,1341626348075
80.37,1341626353858
80.49,1341626359641
80.37,1341626365425
80.37,1341626371208
80.37,1341626376987
80.49,1341626382771
80.37,1341626388554
80.37,1341626394337
80.37,1341626400120
80.49,1341626405904
80.37,1341626411687
80.37,1341626417470
80.37,1341626423254
80.37,1341626429033
80.37,1341626434816
80.37,1341626440600
80.37,1341626446383
80.37,1341626452166
80.37,1341626457950
80.37,1341626463733
80.37,1341626469516
80.49,1341626475295
80.37,1341626481079
80.37,1341626486862
80.37,1341626492645
80.37,1341626498429
80.37,1341626504212
80.37,1341626509995
80.37,1341626515779
80.37,1341626521562
80.37,1341626527345
80.37,1341626533125
80.37,1341626538908
80.37,1341626544691
80.37,1341626550474
80.37,1341626556258
80.37,1341626562041
80.37,1341626567824
80.37,1341626573608
80.37,1341626579391
80.37,1341626585170
80.37,1341626590954
80.37,1341626596737
80.37,1341626602520
80.37,1341626608304
80.37,1341626614087
80.37,1341626619870
80.37,1341626625654
80.37,1341626631437
80.37,1341626637216
80.37,1341626642999
80.37,1341626648783
80.37,1341626654566
80.37,1341626660349
80.37,1341626666133
80.26,1341626671916
80.37,1341626677699
80.37,1341626683479
80.37,1341626689262
80.37,1341626695045
80.37,1341626700828
80.37,1341626706612
80.26,1341626712395
80.26,1341626718178
80.37,1341626723962
80.37,1341626729745
80.26,1341626735524
80.37,1341626741308
80.37,1341626747091
80.26,1341626752874
80.37,1341626758658
80.37,1341626764441
80.37,1341626770224
80.26,1341626776008
80.37,1341626781791
80.26,1341626787574
80.37,1341626793353
80.26,1341626799137
80.37,1341626804920
80.26,1341626810703
80.37,1341626816487
80.26,1341626822270
80.26,1341626828053
80.37,1341626833837
80.26,1341626839620
80.26,1341626845399
80.26,1341626851183
80.37,1341626856966
80.26,1341626862749
80.26,1341626868532
80.26,1341626874316
80.26,1341626880099
80.26,1341626885882
80.26,1341626891662
80.26,1341626897445
80.26,1341626903228
80.26,1341626909012
80.26,1341626914795
80.26,1341626920578
80.37,1341626926362
80.26,1341626932145
80.37,1341626937928
80.37,1341626943707
80.37,1341626949491
80.26,1341626955274
80.26,1341626961057
80.26,1341626966841
80.26,1341626972624
80.26,1341626978407
80.26,1341626984191
80.26,1341626989974
80.26,1341626995753
80.26,1341627001537
80.26,1341627007320
80.37,1341627013103
80.26,1341627018886
80.26,1341627024670
80.26,1341627030453
80.26,1341627036236
80.26,1341627042020
80.26,1341627047799
80.26,1341627053582
80.26,1341627059366
80.26,1341627065149
80.26,1341627070932
80.26,1341627076716
80.26,1341627082499
80.26,1341627088282
80.26,1341627094065
80.26,1341627099845
80.26,1341627105628
80.26,1341627111411
80.26,1341627117195
80.26,1341627122978
80.26,1341627128761
80.26,1341627134545
80.26,1341627140328
80.26,1341627146111
80.26,1341627151891
80.26,1341627157674
80.26,1341627163457
80.26,1341627169241
80.26,1341627175024
80.26,1341627180807
80.26,1341627186590
80.26,1341627192374
80.26,1341627198157
80.26,1341627203936
80.26,1341627209720
80.26,1341627215503
80.26,1341627221286
80.26,1341627227070
80.26,1341627232853
80.26,1341627238636
80.26,1341627244420
80.26,1341627250203
80.26,1341627255982
80.26,1341627261765
80.26,1341627267549
80.26,1341627273332
80.26,1341627279115
80.26,1341627284899
80.26,1341627290682
80.26,1341627296465
80.26,1341627302249
80.26,1341627308028
80.26,1341627313811
80.26,1341627319595
80.26,1341627325378
80.26,1341627331161
80.26,1341627336945
80.26,1341627342728
80.26,1341627348511
80.26,1341627354295
80.26,1341627360074
80.26,1341627365857
80.26,1341627371640
80.26,1341627377424
80.26,1341627383207
80.26,1341627388990
80.26,1341627394774
80.26,1341627400557
80.26,1341627406340
80.26,1341627412120
80.37,1341627417903
80.26,1341627423686
80.26,1341627429469
80.26,1341627435253
80.26,1341627441036
80.37,1341627446819
80.49,1341627452603
80.37,1341627458386
80.37,1341627464165
80.37,1341627469948
80.37,1341627475732
80.37,1341627481515
80.37,1341627487299
80.37,1341627493082
80.49,1341627498865
80.49,1341627504648
80.49,1341627510432
80.49,1341627516211
80.49,1341627521994
80.49,1341627527778
80.49,1341627533561
80.49,1341627539344
80.49,1341627545128
80.49,1341627550911
80.49,1341627556694
80.49,1341627562478
80.49,1341627568257
80.49,1341627574040
80.49,1341627579824
80.49,1341627585607
80.37,1341627591390
80.49,1341627597173
80.37,1341627602957
80.49,1341627608740
80.37,1341627614523
80.49,1341627620302
80.37,1341627626086
80.37,1341627631869
80.37,1341627637652
80.49,1341627643436
80.49,1341627649219
80.37,1341627655003
80.37,1341627660786
80.37,1341627666569
80.37,1341627672348
80.37,1341627678132
80.37,1341627683915
80.37,1341627689698
80.37,1341627695482
80.37,1341627701265
80.37,1341627707048
80.37,1341627712832
80.37,1341627718615
80.37,1341627724394
80.37,1341627730178
80.37,1341627735961
80.37,1341627741744
80.37,1341627747527
80.37,1341627753311
80.37,1341627759094
80.37,1341627764877
80.37,1341627770661
80.37,1341627776440
80.37,1341627782223
80.37,1341627788007
80.37,1341627793790
80.37,1341627799573
80.37,1341627805357
80.37,1341627811140
80.37,1341627816923
80.37,1341627822702
80.37,1341627828486
80.37,1341627834269
80.37,1341627840052
80.37,1341627845836
80.37,1341627851619
80.37,1341627857402
80.37,1341627863186
80.37,1341627868969
80.37,1341627874748
80.37,1341627880531
80.37,1341627886315
80.37,1341627892098
80.37,1341627897881
80.37,1341627903665
80.37,1341627909448
80.37,1341627915232
80.37,1341627921015
80.37,1341627926794
80.37,1341627932577
80.37,1341627938361
80.37,1341627944144
80.37,1341627949927
80.37,1341627955711
80.37,1341627961494
80.37,1341627967277
80.37,1341627973061
80.37,1341627978840
80.37,1341627984623
80.37,1341627990406
80.37,1341627996190
80.37,1341628001973
80.37,1341628007757
80.37,1341628013540
80.37,1341628019323
80.37,1341628025106
80.37,1341628030886
80.37,1341628036669
80.37,1341628042452
80.37,1341628048236
80.37,1341628054019
80.37,1341628059802
80.37,1341628065585
80.37,1341628071369
80.37,1341628077152
80.37,1341628082931
80.37,1341628088715
80.37,1341628094498
80.37,1341628100281
80.37,1341628106065
80.37,1341628111848
80.37,1341628117631
80.37,1341628123415
80.37,1341628129194
80.37,1341628134977
80.37,1341628140760
80.37,1341628146544
80.37,1341628152327
80.37,1341628158110
80.37,1341628163894
80.37,1341628169677
80.37,1341628175460
80.37,1341628181240
80.37,1341628187023
80.37,1341628192806
80.37,1341628198590
80.37,1341628204373
80.37,1341628210156
80.37,1341628215941
80.37,1341628221723
80.37,1341628227506
80.37,1341628233285
80.37,1341628239069
80.37,1341628244852
80.37,1341628250635
80.37,1341628256419
80.37,1341628262202
80.37,1341628267985
80.37,1341628273769
80.37,1341628279552
80.37,1341628285331
80.37,1341628291114
80.37,1341628296898
80.37,1341628302681
80.37,1341628308464
80.37,1341628314248
80.37,1341628320031
80.37,1341628325815
80.37,1341628331598
80.37,1341628337377
80.37,1341628343160
80.37,1341628348944
80.37,1341628354727
80.37,1341628360510
80.37,1341628366294
80.37,1341628372077
80.37,1341628377860
80.37,1341628383639
80.37,1341628389423
80.37,1341628395206
80.37,1341628400989
80.37,1341628406773
80.37,1341628412556
80.37,1341628418339
80.37,1341628424123
80.37,1341628429906
80.37,1341628435685
80.26,1341628441469
80.37,1341628447252
80.37,1341628453035
80.37,1341628458818
80.37,1341628464602
80.37,1341628470385
80.37,1341628476168
80.37,1341628481952
80.37,1341628487731
80.37,1341628493514
80.37,1341628499298
80.37,1341628505081
80.37,1341628510864
80.37,1341628516648
80.37,1341628522431
80.37,1341628528214
80.37,1341628533997
80.37,1341628539777
80.37,1341628545560
80.37,1341628551343
80.37,1341628557127
80.37,1341628562910
80.37,1341628568693
80.37,1341628574477
80.37,1341628580260
80.37,1341628586039
80.37,1341628591823
80.37,1341628597606
80.37,1341628603389
80.37,1341628609172
80.37,1341628614956
80.26,1341628620739
80.37,1341628626522
80.37,1341628632306
80.37,1341628638085
80.37,1341628643868
80.37,1341628649652
80.37,1341628655435
80.37,1341628661218
80.37,1341628667002
80.37,1341628672785
80.37,1341628678568
80.37,1341628684352
80.37,1341628690131
80.37,1341628695914
80.37,1341628701697
80.37,1341628707481
80.37,1341628713264
80.37,1341628719047
80.37,1341628724831
80.37,1341628730614
80.37,1341628736397
80.37,1341628742177
80.37,1341628747960
80.37,1341628753743
80.37,1341628759527
80.37,1341628765310
80.37,1341628771093
80.26,1341628776877
80.37,1341628782660
80.37,1341628788439
80.37,1341628794222
80.37,1341628800006
80.37,1341628805789
80.37,1341628811572
80.37,1341628817356
80.37,1341628823139
80.37,1341628828922
80.37,1341628834706
80.37,1341628840485
80.37,1341628846268
80.37,1341628852051
80.37,1341628857835
80.37,1341628863618
80.26,1341628869401
80.37,1341628875185
80.37,1341628880968
80.37,1341628886751
80.37,1341628892531
80.37,1341628898314
80.37,1341628904097
80.37,1341628909881
80.37,1341628915664
80.37,1341628921447
80.37,1341628927231
80.37,1341628933014
80.37,1341628938793
80.37,1341628944576
80.37,1341628950360
80.37,1341628956143
80.37,1341628961926
80.37,1341628967710
80.37,1341628973493
80.37,1341628979276
80.37,1341628985060
80.37,1341628990839
80.37,1341628996622
80.37,1341629002405
80.37,1341629008189
80.37,1341629013972
80.37,1341629019755
80.37,1341629025539
80.37,1341629031322
80.37,1341629037105
80.37,1341629042885
80.37,1341629048668
80.37,1341629054451
80.37,1341629060235
80.37,1341629066018
80.37,1341629071801
80.37,1341629077585
80.37,1341629083368
80.37,1341629089147
80.37,1341629094931
80.37,1341629100714
80.37,1341629106497
80.37,1341629112280
80.37,1341629118064
80.37,1341629123847
80.37,1341629129630
80.37,1341629135414
80.37,1341629141193
80.37,1341629146976
80.37,1341629152759
80.37,1341629158543
80.37,1341629164326
80.37,1341629170109
80.37,1341629175893
80.37,1341629181676
80.37,1341629187459
80.37,1341629193239
80.37,1341629199022
80.37,1341629204805
80.37,1341629210589
80.37,1341629216372
80.37,1341629222155
80.37,1341629227939
80.37,1341629233722
80.37,1341629239501
80.37,1341629245284
80.37,1341629251068
80.37,1341629256851
80.37,1341629262634
80.37,1341629268418
80.37,1341629274201
80.37,1341629279984
80.37,1341629285768
80.37,1341629291547
80.37,1341629297330
80.37,1341629303113
80.37,1341629308897
80.37,1341629314680
80.37,1341629320464
80.37,1341629326247
80.37,1341629332030
80.37,1341629337813
80.37,1341629343593
80.37,1341629349376
80.37,1341629355159
80.37,1341629360943
80.37,1341629366726
80.37,1341629372509
80.37,1341629378293
80.37,1341629384076
80.26,1341629389855
80.37,1341629395639
80.37,1341629401422
80.37,1341629407205
80.37,1341629412988
80.37,1341629418772
80.37,1341629424555
80.26,1341629430338
80.37,1341629436122
80.37,1341629441901
80.37,1341629447684
80.37,1341629453468
80.37,1341629459251
80.37,1341629465034
80.37,1341629470818
80.37,1341629476601
80.37,1341629482384
80.37,1341629488167
80.37,1341629493947
80.37,1341629499730
80.37,1341629505513
80.37,1341629511297
80.37,1341629517080
80.37,1341629522863
80.37,1341629528647
80.37,1341629534430
80.37,1341629540209
80.37,1341629545992
80.37,1341629551776
80.37,1341629557559
80.37,1341629563342
80.37,1341629569126
80.37,1341629574909
80.37,1341629580692
80.37,1341629586476
80.37,1341629592255
80.37,1341629598038
80.37,1341629603822
80.37,1341629609605
80.37,1341629615388
80.37,1341629621172
80.37,1341629626955
80.37,1341629632738
80.37,1341629638517
80.37,1341629644301
80.37,1341629650084
80.37,1341629655867
80.37,1341629661651
80.37,1341629667434
80.37,1341629673217
80.37,1341629679001
80.37,1341629684784
80.37,1341629690563
80.37,1341629696346
80.37,1341629702130
80.37,1341629707913
80.37,1341629713696
80.37,1341629719480
80.37,1341629725263
80.37,1341629731046
80.37,1341629736830
80.37,1341629742609
80.37,1341629748392
80.37,1341629754176
80.37,1341629759959
80.37,1341629765742
80.37,1341629771526
80.37,1341629777309
80.37,1341629783092
80.37,1341629788871
80.37,1341629794655
80.37,1341629800438
80.37,1341629806221
80.37,1341629812005
80.37,1341629817788
80.37,1341629823571
80.37,1341629829355
80.37,1341629835138
80.37,1341629840917
80.37,1341629846700
80.37,1341629852484
80.37,1341629858267
80.37,1341629864051
80.37,1341629869834
80.37,1341629875617
80.37,1341629881400
80.37,1341629887180
80.37,1341629892963
80.37,1341629898746
80.37,1341629904530
80.37,1341629910313
80.37,1341629916096
80.37,1341629921880
80.37,1341629927663
80.37,1341629933446
80.37,1341629939225
80.37,1341629945009
80.37,1341629950792
80.37,1341629956575
80.37,1341629962359
80.37,1341629968142
80.37,1341629973925
80.37,1341629979709
80.37,1341629985488
80.37,1341629991271
80.37,1341629997055
80.37,1341630002838
80.37,1341630008621
80.37,1341630014405
80.37,1341630020188
80.37,1341630025971
80.37,1341630031754
80.37,1341630037534
80.37,1341630043317
80.37,1341630049100
80.37,1341630054884
80.37,1341630060667
80.37,1341630066450
80.37,1341630072234
80.37,1341630078017
80.37,1341630083800
80.37,1341630089580
80.37,1341630095363
80.37,1341630101146
80.37,1341630106929
80.37,1341630112713
80.37,1341630118496
80.37,1341630124279
80.37,1341630130063
80.37,1341630135842
80.49,1341630141625
80.37,1341630147409
80.37,1341630153192
80.37,1341630158975
80.37,1341630164758
80.37,1341630170542
80.37,1341630176325
80.37,1341630182109
80.37,1341630187888
80.37,1341630193671
80.37,1341630199454
80.37,1341630205238
80.37,1341630211021
80.49,1341630216804
80.37,1341630222588
80.37,1341630228371
80.37,1341630234150
